hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
8, 1800.00000, 1491.75, -2.3197, 2882.8, -129.111, 2789.52, 124.705, 0.0000104633, 88.6943, 0.0000156723, -33.2066, 0.0000149654, -149.349
8, 2700.00000, 1492.73, -2.25422, 2883.08, -129.097, 2790.19, 124.721, 0.0000104708, 88.6953, 0.0000156196, -31.2637, 0.0000149654, -149.349
9, 0.00000, 1493.7, -2.18856, 2883.35, -129.083, 2790.85, 124.736, 0.0000104864, 87.3937, 0.0000154163, -31.7236, 0.000015171, -149.808
9, 900.00000, 1494.68, -2.12272, 2883.62, -129.07, 2791.52, 124.751, 0.0000104938, 87.3956, 0.0000154163, -31.7236, 0.0000149369, -151.39
9, 1800.00000, 1495.09, -2.09112, 2883.57, -129.065, 2791.82, 124.756, 0.0000104857, 88.6971, 0.0000156723, -33.2066, 0.0000149654, -149.349
9, 2700.00000, 1495.5, -2.05948, 2883.52, -129.061, 2792.12, 124.761, 0.0000105012, 87.3974, 0.0000158723, -32.7352, 0.0000149654, -149.349
10, 0.00000, 1495.91, -2.02782, 2883.47, -129.057, 2792.42, 124.765, 0.0000104938, 87.3956, 0.0000154163, -31.7236, 0.0000149369, -151.39
10, 900.00000, 1496.32, -1.99611, 2883.42, -129.053, 2792.72, 124.77, 0.0000104782, 88.6962, 0.0000158723, -32.7352, 0.000015171, -149.808
10, 1800.00000, 1496.57, -1.9843, 2883.65, -129.05, 2793.03, 124.776, 0.0000105087, 87.3993, 0.0000154163, -31.7236, 0.000015171, -149.808
10, 2700.00000, 1496.81, -1.97249, 2883.89, -129.047, 2793.35, 124.783, 0.0000105006, 88.699, 0.0000156723, -33.2066, 0.000015214, -147.804
11, 0.00000, 1497.05, -1.96067, 2884.12, -129.044, 2793.66, 124.789, 0.0000105006, 88.699, 0.0000156723, -33.2066, 0.000015171, -149.808
11, 900.00000, 1497.3, -1.94885, 2884.36, -129.041, 2793.98, 124.796, 0.0000105012, 87.3974, 0.0000154163, -31.7236, 0.000015214, -147.804
11, 1800.00000, 1497.46, -1.94215, 2884.56, -129.04, 2794.28, 124.801, 0.0000105012, 87.3974, 0.0000154163, -31.7236, 0.000014728, -150.945
11, 2700.00000, 1497.63, -1.93544, 2884.76, -129.039, 2794.58, 124.806, 0.0000105006, 88.699, 0.0000158723, -32.7352, 0.000015171, -149.808
