hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
9, 2700.00000, 2380.45, -2.40259, 2436.35, -121.692, 2410.95, 118.067, 0.0000138314, 86.0463, 0.0000144828, -32.9052, 0.0000136629, -150.751
10, 0.00000, 2381.09, -2.37325, 2436.07, -121.686, 2411.38, 118.07, 0.0000137918, 88.0187, 0.000014107, -30.4655, 0.0000139694, -152.56
10, 900.00000, 2381.74, -2.34393, 2435.79, -121.681, 2411.81, 118.072, 0.0000137918, 88.0187, 0.000014107, -30.4655, 0.0000139877, -150.376
10, 1800.00000, 2382.23, -2.33074, 2435.86, -121.676, 2412.19, 118.077, 0.0000138216, 88.0229, 0.0000143547, -32.1063, 0.0000137582, -152.103
10, 2700.00000, 2382.72, -2.31757, 2435.93, -121.672, 2412.57, 118.082, 0.0000138463, 86.0506, 0.0000143547, -32.1063, 0.0000138714, -151.232
11, 0.00000, 2383.21, -2.30441, 2436, -121.668, 2412.95, 118.086, 0.0000138463, 86.0506, 0.0000142294, -31.293, 0.0000136629, -150.751
11, 900.00000, 2383.7, -2.29125, 2436.08, -121.663, 2413.32, 118.091, 0.0000138463, 86.0506, 0.0000145572, -31.6075, 0.0000134363, -152.526
11, 1800.00000, 2384.05, -2.28348, 2436.17, -121.661, 2413.66, 118.095, 0.0000138463, 86.0506, 0.0000143547, -32.1063, 0.0000137582, -152.103
11, 2700.00000, 2384.4, -2.27572, 2436.26, -121.659, 2413.99, 118.099, 0.0000138463, 86.0506, 0.000014107, -30.4655, 0.0000139877, -150.376
12, 0.00000, 2384.75, -2.26796, 2436.36, -121.657, 2414.33, 118.104, 0.0000138216, 88.0229, 0.0000145572, -31.6075, 0.0000136483, -152.987
12, 900.00000, 2385.09, -2.2602, 2436.45, -121.655, 2414.66, 118.108, 0.0000138611, 86.0548, 0.0000143547, -32.1063, 0.0000139694, -152.56
12, 1800.00000, 2384.84, -2.27569, 2436.81, -121.655, 2414.65, 118.114, 0.0000138216, 88.0229, 0.0000145572, -31.6075, 0.0000137809, -149.886
12, 2700.00000, 2384.58, -2.29122, 2437.18, -121.655, 2414.63, 118.121, 0.0000138216, 88.0229, 0.0000143131, -29.9816, 0.0000137809, -149.886
